id_lance;ANO;NMAREA;COBARCO;NLANCE;NUMANZUELOS;PALANGRE;LFECHA;VFECHA;VLATINI;VLONINI;VLATFIN;VLONFIN;FASELUNAR;VALIDO;basin;Area1;COESP;n_ind;MES;Time;DateTime;MoonPhase;id;geometry
2018_K_3_2;2018;3;K;2;2016;3;09/10/2018;11/10/2018;39.263;0.979;39.261;0.963;NU;NA;med;med;BSH;0;10;3:00:00;11/10/2018 3:00;New;445;c(0.979, 39.263)
2018_K_3_2;2018;3;K;2;2016;3;09/10/2018;11/10/2018;39.263;0.979;39.261;0.963;NU;NA;med;med;SMA;0;10;3:00:00;11/10/2018 3:00;New;445;c(0.979, 39.263)
2018_K_3_2;2018;3;K;2;2016;3;09/10/2018;11/10/2018;39.263;0.979;39.261;0.963;NU;NA;med;med;SWO;76;10;3:00:00;11/10/2018 3:00;New;445;c(0.979, 39.263)
2018_K_3_3;2018;3;K;3;2016;3;10/10/2018;12/10/2018;39.311;0.999;39.365;1.012;NU;NA;med;med;BSH;0;10;3:00:00;12/10/2018 3:00;New;445;c(0.999, 39.311)
2018_K_3_3;2018;3;K;3;2016;3;10/10/2018;12/10/2018;39.311;0.999;39.365;1.012;NU;NA;med;med;SMA;0;10;3:00:00;12/10/2018 3:00;New;445;c(0.999, 39.311)
2018_K_3_3;2018;3;K;3;2016;3;10/10/2018;12/10/2018;39.311;0.999;39.365;1.012;NU;NA;med;med;SWO;35;10;3:00:00;12/10/2018 3:00;New;445;c(0.999, 39.311)
2018_K_3_4;2018;3;K;4;2016;3;11/10/2018;13/10/2018;39.267;0.973;39.29;0.969;CC;NA;med;med;SWO;38;10;2:00:00;13/10/2018 2:00;Creciente;445;c(0.973, 39.267)
2018_K_3_4;2018;3;K;4;2016;3;11/10/2018;13/10/2018;39.267;0.973;39.29;0.969;CC;NA;med;med;BSH;0;10;2:00:00;13/10/2018 2:00;Creciente;445;c(0.973, 39.267)
2018_K_3_4;2018;3;K;4;2016;3;11/10/2018;13/10/2018;39.267;0.973;39.29;0.969;CC;NA;med;med;SMA;0;10;2:00:00;13/10/2018 2:00;Creciente;445;c(0.973, 39.267)
2018_K_3_5;2018;3;K;5;2016;3;12/10/2018;13/10/2018;39.286;1.047;39.301;1.936;CC;NA;med;med;SMA;0;10;18:15:00;13/10/2018 18:15;Creciente;445;c(1.047, 39.286)
2018_K_3_5;2018;3;K;5;2016;3;12/10/2018;13/10/2018;39.286;1.047;39.301;1.936;CC;NA;med;med;SWO;27;10;18:15:00;13/10/2018 18:15;Creciente;445;c(1.047, 39.286)
2018_K_3_5;2018;3;K;5;2016;3;12/10/2018;13/10/2018;39.286;1.047;39.301;1.936;CC;NA;med;med;BSH;0;10;18:15:00;13/10/2018 18:15;Creciente;445;c(1.047, 39.286)
2018_K_4_1;2018;4;K;1;2016;3;21/10/2018;22/10/2018;39.216;1.09;39.251;1.134;CC;NA;med;med;SWO;16;10;18:45:00;22/10/2018 18:45;Full;445;c(1.09, 39.216)
2018_K_4_1;2018;4;K;1;2016;3;21/10/2018;22/10/2018;39.216;1.09;39.251;1.134;CC;NA;med;med;SMA;0;10;18:45:00;22/10/2018 18:45;Full;445;c(1.09, 39.216)
2018_K_4_1;2018;4;K;1;2016;3;21/10/2018;22/10/2018;39.216;1.09;39.251;1.134;CC;NA;med;med;BSH;1;10;18:45:00;22/10/2018 18:45;Full;445;c(1.09, 39.216)
2018_K_4_2;2018;4;K;2;2016;3;21/10/2018;23/10/2018;39.521;1.019;39.502;0.966;CC;NA;med;med;SWO;35;10;18:00:00;23/10/2018 18:00;Full;445;c(1.019, 39.521)
2018_K_4_2;2018;4;K;2;2016;3;21/10/2018;23/10/2018;39.521;1.019;39.502;0.966;CC;NA;med;med;BSH;0;10;18:00:00;23/10/2018 18:00;Full;445;c(1.019, 39.521)
2018_K_4_2;2018;4;K;2;2016;3;21/10/2018;23/10/2018;39.521;1.019;39.502;0.966;CC;NA;med;med;SMA;0;10;18:00:00;23/10/2018 18:00;Full;445;c(1.019, 39.521)
2018_K_4_3;2018;4;K;3;2016;3;23/10/2018;24/10/2018;39.611;0.95;39.675;0.921;CC;NA;med;med;BSH;0;10;17:15:00;24/10/2018 17:15;Full;445;c(0.95, 39.611)
2018_K_4_3;2018;4;K;3;2016;3;23/10/2018;24/10/2018;39.611;0.95;39.675;0.921;CC;NA;med;med;SMA;0;10;17:15:00;24/10/2018 17:15;Full;445;c(0.95, 39.611)
2018_K_4_3;2018;4;K;3;2016;3;23/10/2018;24/10/2018;39.611;0.95;39.675;0.921;CC;NA;med;med;SWO;31;10;17:15:00;24/10/2018 17:15;Full;445;c(0.95, 39.611)
2018_K_4_4;2018;4;K;4;2016;3;24/10/2018;25/10/2018;39.21;1.084;39.18;0.948;CC;NA;med;med;SWO;15;10;17:00:00;25/10/2018 17:00;Full;445;c(1.084, 39.21)
2018_K_4_4;2018;4;K;4;2016;3;24/10/2018;25/10/2018;39.21;1.084;39.18;0.948;CC;NA;med;med;BSH;0;10;17:00:00;25/10/2018 17:00;Full;445;c(1.084, 39.21)
2018_K_4_4;2018;4;K;4;2016;3;24/10/2018;25/10/2018;39.21;1.084;39.18;0.948;CC;NA;med;med;SMA;0;10;17:00:00;25/10/2018 17:00;Full;445;c(1.084, 39.21)
2018_K_4_5;2018;4;K;5;2016;3;25/10/2018;26/10/2018;39.383;0.981;39.414;0.9;LL;NA;med;med;BSH;1;10;9:30:00;26/10/2018 9:30;Full;445;c(0.981, 39.383)
2018_K_4_5;2018;4;K;5;2016;3;25/10/2018;26/10/2018;39.383;0.981;39.414;0.9;LL;NA;med;med;SWO;29;10;9:30:00;26/10/2018 9:30;Full;445;c(0.981, 39.383)
2018_K_4_5;2018;4;K;5;2016;3;25/10/2018;26/10/2018;39.383;0.981;39.414;0.9;LL;NA;med;med;SMA;0;10;9:30:00;26/10/2018 9:30;Full;445;c(0.981, 39.383)
2017_L_1_1;2017;1;L;1;1016;2;02/09/2017;03/09/2017;36.674;-7.493;36.625;-7.653;CC;NA;atl;por;BSH;1;9;4:30:00;03/09/2017 4:30;Full;288;c(-7.493, 36.674)
2017_L_1_1;2017;1;L;1;1016;2;02/09/2017;03/09/2017;36.674;-7.493;36.625;-7.653;CC;NA;atl;por;SMA;0;9;4:30:00;03/09/2017 4:30;Full;288;c(-7.493, 36.674)
2017_L_1_1;2017;1;L;1;1016;2;02/09/2017;03/09/2017;36.674;-7.493;36.625;-7.653;CC;NA;atl;por;SWO;9;9;4:30:00;03/09/2017 4:30;Full;288;c(-7.493, 36.674)
2017_L_1_2;2017;1;L;2;1016;2;03/09/2017;04/09/2017;36.564;-7.391;36.556;-7.377;CC;NA;atl;por;BSH;2;9;4:40:00;04/09/2017 4:40;Full;288;c(-7.391, 36.564)
2017_L_1_2;2017;1;L;2;1016;2;03/09/2017;04/09/2017;36.564;-7.391;36.556;-7.377;CC;NA;atl;por;SWO;4;9;4:40:00;04/09/2017 4:40;Full;288;c(-7.391, 36.564)
2017_L_1_2;2017;1;L;2;1016;2;03/09/2017;04/09/2017;36.564;-7.391;36.556;-7.377;CC;NA;atl;por;SMA;1;9;4:40:00;04/09/2017 4:40;Full;288;c(-7.391, 36.564)
2017_L_1_3;2017;1;L;3;1016;2;04/09/2017;05/09/2017;36.434;-7.573;36.488;-7.486;CC;NA;atl;por;SMA;0;9;4:30:00;05/09/2017 4:30;Full;268;c(-7.573, 36.434)
2017_L_1_3;2017;1;L;3;1016;2;04/09/2017;05/09/2017;36.434;-7.573;36.488;-7.486;CC;NA;atl;por;SWO;2;9;4:30:00;05/09/2017 4:30;Full;268;c(-7.573, 36.434)
2017_L_1_3;2017;1;L;3;1016;2;04/09/2017;05/09/2017;36.434;-7.573;36.488;-7.486;CC;NA;atl;por;BSH;3;9;4:30:00;05/09/2017 4:30;Full;268;c(-7.573, 36.434)
2017_L_1_4;2017;1;L;4;1016;2;05/09/2017;06/09/2017;35.616;-8.531;36.298;-8.09;CC;NA;atl;por;SMA;0;9;4:45:00;06/09/2017 4:45;Full;249;c(-8.531, 35.616)
2017_L_1_4;2017;1;L;4;1016;2;05/09/2017;06/09/2017;35.616;-8.531;36.298;-8.09;CC;NA;atl;por;SWO;8;9;4:45:00;06/09/2017 4:45;Full;249;c(-8.531, 35.616)
2017_L_1_4;2017;1;L;4;1016;2;05/09/2017;06/09/2017;35.616;-8.531;36.298;-8.09;CC;NA;atl;por;BSH;5;9;4:45:00;06/09/2017 4:45;Full;249;c(-8.531, 35.616)
2017_L_1_5;2017;1;L;5;1016;2;06/09/2017;07/09/2017;36.702;-7.638;36.647;-7.849;LL;NA;atl;por;BSH;5;9;4:30:00;07/09/2017 4:30;Full;268;c(-7.638, 36.702)
2017_L_1_5;2017;1;L;5;1016;2;06/09/2017;07/09/2017;36.702;-7.638;36.647;-7.849;LL;NA;atl;por;SWO;13;9;4:30:00;07/09/2017 4:30;Full;268;c(-7.638, 36.702)
2017_L_1_5;2017;1;L;5;1016;2;06/09/2017;07/09/2017;36.702;-7.638;36.647;-7.849;LL;NA;atl;por;SMA;0;9;4:30:00;07/09/2017 4:30;Full;268;c(-7.638, 36.702)
2017_L_2_1;2017;2;L;1;1016;2;12/09/2017;13/09/2017;36.667;-7.45;36.639;-7.742;CM;NA;atl;por;SMA;0;9;4:15:00;13/09/2017 4:15;Menguante;288;c(-7.45, 36.667)
2017_L_2_1;2017;2;L;1;1016;2;12/09/2017;13/09/2017;36.667;-7.45;36.639;-7.742;CM;NA;atl;por;SWO;8;9;4:15:00;13/09/2017 4:15;Menguante;288;c(-7.45, 36.667)
2017_L_2_1;2017;2;L;1;1016;2;12/09/2017;13/09/2017;36.667;-7.45;36.639;-7.742;CM;NA;atl;por;BSH;12;9;4:15:00;13/09/2017 4:15;Menguante;288;c(-7.45, 36.667)
2017_L_2_2;2017;2;L;2;1016;2;13/09/2017;14/09/2017;36.552;-7.398;36.509;-7.293;CM;NA;atl;por;SWO;6;9;4:15:00;14/09/2017 4:15;Menguante;288;c(-7.398, 36.552)
2017_L_2_2;2017;2;L;2;1016;2;13/09/2017;14/09/2017;36.552;-7.398;36.509;-7.293;CM;NA;atl;por;SMA;1;9;4:15:00;14/09/2017 4:15;Menguante;288;c(-7.398, 36.552)
2017_L_2_2;2017;2;L;2;1016;2;13/09/2017;14/09/2017;36.552;-7.398;36.509;-7.293;CM;NA;atl;por;BSH;2;9;4:15:00;14/09/2017 4:15;Menguante;288;c(-7.398, 36.552)
2017_L_3_1;2017;3;L;1;1016;2;19/09/2017;20/09/2017;36.135;-6.618;36.624;-7.045;CM;NA;atl;por;SWO;7;9;4:20:00;20/09/2017 4:20;New;288;c(-6.618, 36.135)
2017_L_3_1;2017;3;L;1;1016;2;19/09/2017;20/09/2017;36.135;-6.618;36.624;-7.045;CM;NA;atl;por;BSH;2;9;4:20:00;20/09/2017 4:20;New;288;c(-6.618, 36.135)
2017_L_3_1;2017;3;L;1;1016;2;19/09/2017;20/09/2017;36.135;-6.618;36.624;-7.045;CM;NA;atl;por;SMA;4;9;4:20:00;20/09/2017 4:20;New;288;c(-6.618, 36.135)
2017_L_3_2;2017;3;L;2;1016;2;20/09/2017;21/09/2017;36.075;-8.532;36.511;-7.638;NU;NA;atl;por;SWO;7;9;5:10:00;21/09/2017 5:10;New;248;c(-8.532, 36.075)
2017_L_3_2;2017;3;L;2;1016;2;20/09/2017;21/09/2017;36.075;-8.532;36.511;-7.638;NU;NA;atl;por;SMA;1;9;5:10:00;21/09/2017 5:10;New;248;c(-8.532, 36.075)
2017_L_3_2;2017;3;L;2;1016;2;20/09/2017;21/09/2017;36.075;-8.532;36.511;-7.638;NU;NA;atl;por;BSH;6;9;5:10:00;21/09/2017 5:10;New;248;c(-8.532, 36.075)
2017_L_4_1;2017;4;L;1;1016;2;24/09/2017;25/09/2017;37.139;-11.798;37.116;-10.775;CC;NA;atl;por;SWO;14;9;5:00:00;25/09/2017 5:00;Creciente;187;c(-11.798, 37.139)
2017_L_4_1;2017;4;L;1;1016;2;24/09/2017;25/09/2017;37.139;-11.798;37.116;-10.775;CC;NA;atl;por;BSH;0;9;5:00:00;25/09/2017 5:00;Creciente;187;c(-11.798, 37.139)
2017_L_4_1;2017;4;L;1;1016;2;24/09/2017;25/09/2017;37.139;-11.798;37.116;-10.775;CC;NA;atl;por;SMA;0;9;5:00:00;25/09/2017 5:00;Creciente;187;c(-11.798, 37.139)
2017_L_4_2;2017;4;L;2;1016;2;25/09/2017;26/09/2017;36.969;-11.878;36.96;-10.954;CC;NA;atl;por;SMA;0;9;5:00:00;26/09/2017 5:00;Creciente;188;c(-11.878, 36.969)
2017_L_4_2;2017;4;L;2;1016;2;25/09/2017;26/09/2017;36.969;-11.878;36.96;-10.954;CC;NA;atl;por;SWO;7;9;5:00:00;26/09/2017 5:00;Creciente;188;c(-11.878, 36.969)
2017_L_4_2;2017;4;L;2;1016;2;25/09/2017;26/09/2017;36.969;-11.878;36.96;-10.954;CC;NA;atl;por;BSH;1;9;5:00:00;26/09/2017 5:00;Creciente;188;c(-11.878, 36.969)
2017_L_4_3;2017;4;L;3;1016;2;26/09/2017;27/09/2017;37.762;-10.297;37.049;-10.359;CC;NA;atl;por;SWO;5;9;5:10:00;27/09/2017 5:10;Creciente;227;c(-10.297, 37.762)
2017_L_4_3;2017;4;L;3;1016;2;26/09/2017;27/09/2017;37.762;-10.297;37.049;-10.359;CC;NA;atl;por;SMA;1;9;5:10:00;27/09/2017 5:10;Creciente;227;c(-10.297, 37.762)
2017_L_4_3;2017;4;L;3;1016;2;26/09/2017;27/09/2017;37.762;-10.297;37.049;-10.359;CC;NA;atl;por;BSH;1;9;5:10:00;27/09/2017 5:10;Creciente;227;c(-10.297, 37.762)
2017_L_4_4;2017;4;L;4;1016;2;27/09/2017;28/09/2017;36.669;-10.218;36.203;-9.656;CC;NA;atl;por;SWO;8;9;5:00:00;28/09/2017 5:00;Creciente;228;c(-10.218, 36.669)
2017_L_4_4;2017;4;L;4;1016;2;27/09/2017;28/09/2017;36.669;-10.218;36.203;-9.656;CC;NA;atl;por;SMA;5;9;5:00:00;28/09/2017 5:00;Creciente;228;c(-10.218, 36.669)
2017_L_4_4;2017;4;L;4;1016;2;27/09/2017;28/09/2017;36.669;-10.218;36.203;-9.656;CC;NA;atl;por;BSH;6;9;5:00:00;28/09/2017 5:00;Creciente;228;c(-10.218, 36.669)
2017_L_4_5;2017;4;L;5;1016;2;28/09/2017;29/09/2017;36.01;-9.166;36.094;-8.373;CC;NA;atl;por;BSH;12;9;5:00:00;29/09/2017 5:00;Creciente;248;c(-9.166, 36.01)
2017_L_4_5;2017;4;L;5;1016;2;28/09/2017;29/09/2017;36.01;-9.166;36.094;-8.373;CC;NA;atl;por;SMA;3;9;5:00:00;29/09/2017 5:00;Creciente;248;c(-9.166, 36.01)
2017_L_4_5;2017;4;L;5;1016;2;28/09/2017;29/09/2017;36.01;-9.166;36.094;-8.373;CC;NA;atl;por;SWO;9;9;5:00:00;29/09/2017 5:00;Creciente;248;c(-9.166, 36.01)
2017_L_4_6;2017;4;L;6;1016;2;29/09/2017;30/09/2017;36.277;-8.051;36.315;-8.096;CC;NA;atl;por;BSH;3;9;5:00:00;30/09/2017 5:00;Creciente;268;c(-8.051, 36.277)
2017_L_4_6;2017;4;L;6;1016;2;29/09/2017;30/09/2017;36.277;-8.051;36.315;-8.096;CC;NA;atl;por;SWO;9;9;5:00:00;30/09/2017 5:00;Creciente;268;c(-8.051, 36.277)
2017_L_4_6;2017;4;L;6;1016;2;29/09/2017;30/09/2017;36.277;-8.051;36.315;-8.096;CC;NA;atl;por;SMA;1;9;5:00:00;30/09/2017 5:00;Creciente;268;c(-8.051, 36.277)
2017_L_5_1;2017;5;L;1;1016;2;05/10/2017;06/10/2017;36.302;-9.163;36.244;-8.403;CC;NA;atl;por;SWO;14;10;5:00:00;06/10/2017 5:00;Full;248;c(-9.163, 36.302)
2017_L_5_1;2017;5;L;1;1016;2;05/10/2017;06/10/2017;36.302;-9.163;36.244;-8.403;CC;NA;atl;por;BSH;19;10;5:00:00;06/10/2017 5:00;Full;248;c(-9.163, 36.302)
2017_L_5_1;2017;5;L;1;1016;2;05/10/2017;06/10/2017;36.302;-9.163;36.244;-8.403;CC;NA;atl;por;SMA;5;10;5:00:00;06/10/2017 5:00;Full;248;c(-9.163, 36.302)
2017_L_5_2;2017;5;L;2;1016;2;06/10/2017;07/10/2017;35.252;-8.73;35.934;-8.486;LL;NA;atl;por;SWO;25;10;5:00:00;07/10/2017 5:00;Full;249;c(-8.73, 35.252)
2017_L_5_2;2017;5;L;2;1016;2;06/10/2017;07/10/2017;35.252;-8.73;35.934;-8.486;LL;NA;atl;por;BSH;6;10;5:00:00;07/10/2017 5:00;Full;249;c(-8.73, 35.252)
2017_L_5_2;2017;5;L;2;1016;2;06/10/2017;07/10/2017;35.252;-8.73;35.934;-8.486;LL;NA;atl;por;SMA;3;10;5:00:00;07/10/2017 5:00;Full;249;c(-8.73, 35.252)
2017_L_5_3;2017;5;L;3;1016;2;07/10/2017;08/10/2017;35.394;-9.549;35.571;-8.853;CM;NA;atl;por;BSH;8;10;5:05:00;08/10/2017 5:05;Full;229;c(-9.549, 35.394)
2017_L_5_3;2017;5;L;3;1016;2;07/10/2017;08/10/2017;35.394;-9.549;35.571;-8.853;CM;NA;atl;por;SWO;19;10;5:05:00;08/10/2017 5:05;Full;229;c(-9.549, 35.394)
2017_L_5_3;2017;5;L;3;1016;2;07/10/2017;08/10/2017;35.394;-9.549;35.571;-8.853;CM;NA;atl;por;SMA;3;10;5:05:00;08/10/2017 5:05;Full;229;c(-9.549, 35.394)
2017_L_5_4;2017;5;L;4;1016;2;08/10/2017;09/10/2017;35.299;-9.997;35.63;-9.263;CM;NA;atl;por;BSH;5;10;4:59:00;09/10/2017 4:59;Full;229;c(-9.997, 35.299)
2017_L_5_4;2017;5;L;4;1016;2;08/10/2017;09/10/2017;35.299;-9.997;35.63;-9.263;CM;NA;atl;por;SWO;18;10;4:59:00;09/10/2017 4:59;Full;229;c(-9.997, 35.299)
2017_L_5_4;2017;5;L;4;1016;2;08/10/2017;09/10/2017;35.299;-9.997;35.63;-9.263;CM;NA;atl;por;SMA;2;10;4:59:00;09/10/2017 4:59;Full;229;c(-9.997, 35.299)
2017_L_5_5;2017;5;L;5;1016;2;09/10/2017;10/10/2017;35.949;-10.241;36.1;-9.283;CM;NA;atl;por;BSH;7;10;5:08:00;10/10/2017 5:08;Menguante;229;c(-10.241, 35.949)
2017_L_5_5;2017;5;L;5;1016;2;09/10/2017;10/10/2017;35.949;-10.241;36.1;-9.283;CM;NA;atl;por;SWO;11;10;5:08:00;10/10/2017 5:08;Menguante;229;c(-10.241, 35.949)
2017_L_5_5;2017;5;L;5;1016;2;09/10/2017;10/10/2017;35.949;-10.241;36.1;-9.283;CM;NA;atl;por;SMA;0;10;5:08:00;10/10/2017 5:08;Menguante;229;c(-10.241, 35.949)
2017_L_5_6;2017;5;L;6;1016;2;10/10/2017;11/10/2017;36.275;-10.31;36.417;-9.367;CM;NA;atl;por;SWO;5;10;5:05:00;11/10/2017 5:05;Menguante;228;c(-10.31, 36.275)
2017_L_5_6;2017;5;L;6;1016;2;10/10/2017;11/10/2017;36.275;-10.31;36.417;-9.367;CM;NA;atl;por;BSH;3;10;5:05:00;11/10/2017 5:05;Menguante;228;c(-10.31, 36.275)
2017_L_5_6;2017;5;L;6;1016;2;10/10/2017;11/10/2017;36.275;-10.31;36.417;-9.367;CM;NA;atl;por;SMA;1;10;5:05:00;11/10/2017 5:05;Menguante;228;c(-10.31, 36.275)
2017_L_6_1;2017;6;L;1;1016;2;24/10/2017;25/10/2017;37.596;-11.269;37.823;-12.169;CC;NA;atl;por;BSH;8;10;5:00:00;25/10/2017 5:00;Creciente;207;c(-11.269, 37.596)
2017_L_6_1;2017;6;L;1;1016;2;24/10/2017;25/10/2017;37.596;-11.269;37.823;-12.169;CC;NA;atl;por;SMA;0;10;5:00:00;25/10/2017 5:00;Creciente;207;c(-11.269, 37.596)
2017_L_6_1;2017;6;L;1;1016;2;24/10/2017;25/10/2017;37.596;-11.269;37.823;-12.169;CC;NA;atl;por;SWO;19;10;5:00:00;25/10/2017 5:00;Creciente;207;c(-11.269, 37.596)
2017_L_6_2;2017;6;L;2;1016;2;25/10/2017;26/10/2017;37.849;-13.274;37.849;-12.335;CC;NA;atl;por;SWO;21;10;5:00:00;26/10/2017 5:00;Creciente;167;c(-13.274, 37.849)
2017_L_6_2;2017;6;L;2;1016;2;25/10/2017;26/10/2017;37.849;-13.274;37.849;-12.335;CC;NA;atl;por;SMA;1;10;5:00:00;26/10/2017 5:00;Creciente;167;c(-13.274, 37.849)
2017_L_6_2;2017;6;L;2;1016;2;25/10/2017;26/10/2017;37.849;-13.274;37.849;-12.335;CC;NA;atl;por;BSH;3;10;5:00:00;26/10/2017 5:00;Creciente;167;c(-13.274, 37.849)
2017_L_6_3;2017;6;L;3;1016;2;26/10/2017;27/10/2017;38.288;-13.322;37.919;-12.53;CC;NA;atl;por;BSH;3;10;5:00:00;27/10/2017 5:00;Creciente;166;c(-13.322, 38.288)
2017_L_6_3;2017;6;L;3;1016;2;26/10/2017;27/10/2017;38.288;-13.322;37.919;-12.53;CC;NA;atl;por;SWO;14;10;5:00:00;27/10/2017 5:00;Creciente;166;c(-13.322, 38.288)
2017_L_6_3;2017;6;L;3;1016;2;26/10/2017;27/10/2017;38.288;-13.322;37.919;-12.53;CC;NA;atl;por;SMA;0;10;5:00:00;27/10/2017 5:00;Creciente;166;c(-13.322, 38.288)
2017_L_6_4;2017;6;L;4;1016;2;27/10/2017;28/10/2017;37.18;-13.279;37.181;-12.588;CC;NA;atl;por;SWO;12;10;4:52:00;28/10/2017 4:52;Creciente;167;c(-13.279, 37.18)
2017_L_6_4;2017;6;L;4;1016;2;27/10/2017;28/10/2017;37.18;-13.279;37.181;-12.588;CC;NA;atl;por;BSH;3;10;4:52:00;28/10/2017 4:52;Creciente;167;c(-13.279, 37.18)
2017_L_6_4;2017;6;L;4;1016;2;27/10/2017;28/10/2017;37.18;-13.279;37.181;-12.588;CC;NA;atl;por;SMA;0;10;4:52:00;28/10/2017 4:52;Creciente;167;c(-13.279, 37.18)
2017_L_6_5;2017;6;L;5;1016;2;28/10/2017;29/10/2017;37.51;-12.342;36.849;-12.072;CC;NA;atl;por;SWO;18;10;4:30:00;29/10/2017 4:30;Creciente;187;c(-12.342, 37.51)
2017_L_6_5;2017;6;L;5;1016;2;28/10/2017;29/10/2017;37.51;-12.342;36.849;-12.072;CC;NA;atl;por;SMA;0;10;4:30:00;29/10/2017 4:30;Creciente;187;c(-12.342, 37.51)
2017_L_6_5;2017;6;L;5;1016;2;28/10/2017;29/10/2017;37.51;-12.342;36.849;-12.072;CC;NA;atl;por;BSH;4;10;4:30:00;29/10/2017 4:30;Creciente;187;c(-12.342, 37.51)
2017_L_6_6;2017;6;L;6;1016;2;29/10/2017;30/10/2017;36.128;-12.817;36.61;-12.127;CC;NA;atl;por;BSH;2;10;5:15:00;30/10/2017 5:15;Creciente;168;c(-12.817, 36.128)
2017_L_6_6;2017;6;L;6;1016;2;29/10/2017;30/10/2017;36.128;-12.817;36.61;-12.127;CC;NA;atl;por;SMA;0;10;5:15:00;30/10/2017 5:15;Creciente;168;c(-12.817, 36.128)
2017_L_6_6;2017;6;L;6;1016;2;29/10/2017;30/10/2017;36.128;-12.817;36.61;-12.127;CC;NA;atl;por;SWO;14;10;5:15:00;30/10/2017 5:15;Creciente;168;c(-12.817, 36.128)
2017_L_6_7;2017;6;L;7;1016;2;31/10/2017;01/11/2017;35.24;-9.209;35.824;-8.655;CC;NA;atl;por;SMA;1;10;5:03:00;01/11/2017 5:03;Full;249;c(-9.209, 35.24)
2017_L_6_7;2017;6;L;7;1016;2;31/10/2017;01/11/2017;35.24;-9.209;35.824;-8.655;CC;NA;atl;por;SWO;33;10;5:03:00;01/11/2017 5:03;Full;249;c(-9.209, 35.24)
2017_L_6_7;2017;6;L;7;1016;2;31/10/2017;01/11/2017;35.24;-9.209;35.824;-8.655;CC;NA;atl;por;BSH;12;10;5:03:00;01/11/2017 5:03;Full;249;c(-9.209, 35.24)
2017_L_6_8;2017;6;L;8;1016;2;01/11/2017;02/11/2017;35.212;-9.007;35.844;-8.513;CC;NA;atl;por;SMA;1;11;5:00:00;02/11/2017 5:00;Full;249;c(-9.007, 35.212)
2017_L_6_8;2017;6;L;8;1016;2;01/11/2017;02/11/2017;35.212;-9.007;35.844;-8.513;CC;NA;atl;por;SWO;42;11;5:00:00;02/11/2017 5:00;Full;249;c(-9.007, 35.212)
2017_L_6_8;2017;6;L;8;1016;2;01/11/2017;02/11/2017;35.212;-9.007;35.844;-8.513;CC;NA;atl;por;BSH;3;11;5:00:00;02/11/2017 5:00;Full;249;c(-9.007, 35.212)
2017_L_6_9;2017;6;L;9;1016;2;02/11/2017;03/11/2017;35.333;-8.856;35.968;-8.252;CC;NA;atl;por;SWO;30;11;5:15:00;03/11/2017 5:15;Full;249;c(-8.856, 35.333)
2017_L_6_9;2017;6;L;9;1016;2;02/11/2017;03/11/2017;35.333;-8.856;35.968;-8.252;CC;NA;atl;por;BSH;4;11;5:15:00;03/11/2017 5:15;Full;249;c(-8.856, 35.333)
2017_L_6_9;2017;6;L;9;1016;2;02/11/2017;03/11/2017;35.333;-8.856;35.968;-8.252;CC;NA;atl;por;SMA;0;11;5:15:00;03/11/2017 5:15;Full;249;c(-8.856, 35.333)
2022_M_1_1;2022;1;M;1;2500;3;07/07/2022;09/07/2022;36.308;-2.12;36.263;-2.707;CC;NA;med;med;BSH;0;7;21:26:00;09/07/2022 21:26;Creciente;388;c(-2.12, 36.308)
2022_M_1_1;2022;1;M;1;2500;3;07/07/2022;09/07/2022;36.308;-2.12;36.263;-2.707;CC;NA;med;med;SMA;0;7;21:26:00;09/07/2022 21:26;Creciente;388;c(-2.12, 36.308)
2022_M_1_1;2022;1;M;1;2500;3;07/07/2022;09/07/2022;36.308;-2.12;36.263;-2.707;CC;NA;med;med;SWO;2;7;21:26:00;09/07/2022 21:26;Creciente;388;c(-2.12, 36.308)
2022_M_10_1;2022;10;M;1;2200;3;10/10/2022;11/10/2022;36.395;-2.603;36.425;-2.665;CC;NA;med;med;BSH;0;10;8:25:00;11/10/2022 8:25;Full;368;c(-2.603, 36.395)
2022_M_10_1;2022;10;M;1;2200;3;10/10/2022;11/10/2022;36.395;-2.603;36.425;-2.665;CC;NA;med;med;SWO;10;10;8:25:00;11/10/2022 8:25;Full;368;c(-2.603, 36.395)
2022_M_10_1;2022;10;M;1;2200;3;10/10/2022;11/10/2022;36.395;-2.603;36.425;-2.665;CC;NA;med;med;SMA;0;10;8:25:00;11/10/2022 8:25;Full;368;c(-2.603, 36.395)
2022_M_11_1;2022;11;M;1;2000;3;14/10/2022;15/10/2022;36.322;-2.722;36.34;-2.685;CM;NA;med;med;BSH;0;10;7:00:00;15/10/2022 7:00;Menguante;368;c(-2.722, 36.322)
2022_M_11_1;2022;11;M;1;2000;3;14/10/2022;15/10/2022;36.322;-2.722;36.34;-2.685;CM;NA;med;med;SMA;0;10;7:00:00;15/10/2022 7:00;Menguante;368;c(-2.722, 36.322)
2022_M_11_1;2022;11;M;1;2000;3;14/10/2022;15/10/2022;36.322;-2.722;36.34;-2.685;CM;NA;med;med;SWO;2;10;7:00:00;15/10/2022 7:00;Menguante;368;c(-2.722, 36.322)
2022_M_11_2;2022;11;M;2;2100;3;15/10/2022;16/10/2022;36.348;-2.74;36.345;-2.693;CM;NA;med;med;SMA;0;10;8:15:00;16/10/2022 8:15;Menguante;368;c(-2.74, 36.348)
